year,month,day_of_week,day_type,mode_canonical,pax_daily
2024,2,Wednesday,Normal Weekday,metro_tram,514100
2024,3,Friday,Normal Weekday,metro_bus,429300
2024,3,Friday,Normal Weekday,metro_train,619650
2024,3,Friday,Normal Weekday,regional_bus,41350
2024,3,Friday,Normal Weekday,regional_train,47700
2024,3,Friday,Normal Weekday,metro_tram,545000
2024,3,Monday,Normal Weekday,metro_bus,430500
2024,3,Monday,Normal Weekday,metro_train,595550
2024,3,Monday,Normal Weekday,regional_bus,41400
2024,3,Monday,Normal Weekday,regional_train,57300
2024,3,Monday,Normal Weekday,metro_tram,516850
2024,3,Saturday,Weekend,metro_bus,234350
2024,3,Saturday,Weekend,metro_train,373450
2024,3,Saturday,Weekend,regional_bus,17850
2024,3,Saturday,Weekend,regional_train,40350
2024,3,Saturday,Weekend,metro_tram,421900
2024,3,Sunday,Weekend,metro_bus,160850
2024,3,Sunday,Weekend,metro_train,278600
2024,3,Sunday,Weekend,regional_bus,11200
2024,3,Sunday,Weekend,regional_train,29500
2024,3,Sunday,Weekend,metro_tram,304000
2024,3,Thursday,Normal Weekday,metro_bus,455750
2024,3,Thursday,Normal Weekday,metro_train,719500
2024,3,Thursday,Normal Weekday,regional_bus,43850
2024,3,Thursday,Normal Weekday,regional_train,66850
2024,3,Thursday,Normal Weekday,metro_tram,572350
2024,3,Tuesday,Normal Weekday,metro_bus,446350
2024,3,Tuesday,Normal Weekday,metro_train,685350
2024,3,Tuesday,Normal Weekday,regional_bus,43050
2024,3,Tuesday,Normal Weekday,regional_train,68300
2024,3,Tuesday,Normal Weekday,metro_tram,564500
2024,3,Wednesday,Normal Weekday,metro_bus,448250
2024,3,Wednesday,Normal Weekday,metro_train,683550
2024,3,Wednesday,Normal Weekday,regional_bus,43400
2024,3,Wednesday,Normal Weekday,regional_train,68300
2024,3,Wednesday,Normal Weekday,metro_tram,582900
2024,4,Friday,Normal Weekday,metro_bus,364550
2024,4,Friday,Normal Weekday,metro_train,535250
2024,4,Friday,Normal Weekday,regional_bus,39950
2024,4,Friday,Normal Weekday,regional_train,53150
2024,4,Friday,Normal Weekday,metro_tram,512800
2024,4,Friday,School Holiday Weekday,metro_bus,347100
2024,4,Friday,School Holiday Weekday,metro_train,567450
2024,4,Friday,School Holiday Weekday,regional_bus,36300
2024,4,Friday,School Holiday Weekday,regional_train,63600
2024,4,Friday,School Holiday Weekday,metro_tram,533100
2024,4,Monday,Normal Weekday,metro_bus,382800
2024,4,Monday,Normal Weekday,metro_train,566800
2024,4,Monday,Normal Weekday,regional_bus,40950
2024,4,Monday,Normal Weekday,regional_train,56450
2024,4,Monday,Normal Weekday,metro_tram,475750
2024,4,Monday,School Holiday Weekday,metro_bus,354900
2024,4,Monday,School Holiday Weekday,metro_train,547950
2024,4,Monday,School Holiday Weekday,regional_bus,35200
2024,4,Monday,School Holiday Weekday,regional_train,60550
2024,4,Monday,School Holiday Weekday,metro_tram,497250
2024,4,Saturday,Weekend,metro_bus,225550
2024,4,Saturday,Weekend,metro_train,382700
2024,4,Saturday,Weekend,regional_bus,18000
2024,4,Saturday,Weekend,regional_train,41000
2024,4,Saturday,Weekend,metro_tram,479500
2024,4,Sunday,Weekend,metro_bus,152650
2024,4,Sunday,Weekend,metro_train,245700
2024,4,Sunday,Weekend,regional_bus,10800
2024,4,Sunday,Weekend,regional_train,28350
2024,4,Sunday,Weekend,metro_tram,333700
2024,4,Thursday,Normal Weekday,metro_bus,407950
2024,4,Thursday,Normal Weekday,metro_train,693100
2024,4,Thursday,Normal Weekday,regional_bus,43000
2024,4,Thursday,Normal Weekday,regional_train,62300
2024,4,Thursday,Normal Weekday,metro_tram,552900
2024,4,Thursday,School Holiday Weekday,metro_bus,375550
2024,4,Thursday,School Holiday Weekday,metro_train,640300
2024,4,Thursday,School Holiday Weekday,regional_bus,37650
2024,4,Thursday,School Holiday Weekday,regional_train,66300
2024,4,Thursday,School Holiday Weekday,metro_tram,558550
2024,4,Tuesday,Normal Weekday,metro_bus,410150
2024,4,Tuesday,Normal Weekday,metro_train,662850
2024,4,Tuesday,Normal Weekday,regional_bus,42200
2024,4,Tuesday,Normal Weekday,regional_train,63000
2024,4,Tuesday,Normal Weekday,metro_tram,532300
2024,4,Tuesday,School Holiday Weekday,metro_bus,333500
2024,4,Tuesday,School Holiday Weekday,metro_train,551450
2024,4,Tuesday,School Holiday Weekday,regional_bus,33350
2024,4,Tuesday,School Holiday Weekday,regional_train,60150
2024,4,Tuesday,School Holiday Weekday,metro_tram,498300
2024,4,Wednesday,Normal Weekday,metro_bus,406900
2024,4,Wednesday,Normal Weekday,metro_train,691700
2024,4,Wednesday,Normal Weekday,regional_bus,44300
2024,4,Wednesday,Normal Weekday,regional_train,65600
2024,4,Wednesday,Normal Weekday,metro_tram,554300
2024,4,Wednesday,School Holiday Weekday,metro_bus,356300
2024,4,Wednesday,School Holiday Weekday,metro_train,585350
2024,4,Wednesday,School Holiday Weekday,regional_bus,35700
2024,4,Wednesday,School Holiday Weekday,regional_train,63500
2024,4,Wednesday,School Holiday Weekday,metro_tram,542050
2024,5,Friday,Normal Weekday,metro_bus,360800
2024,5,Friday,Normal Weekday,metro_train,572100
2024,5,Friday,Normal Weekday,regional_bus,40400
2024,5,Friday,Normal Weekday,regional_train,57300
2024,5,Friday,Normal Weekday,metro_tram,481350
2024,5,Monday,Normal Weekday,metro_bus,365150
2024,5,Monday,Normal Weekday,metro_train,533700
2024,5,Monday,Normal Weekday,regional_bus,39150
2024,5,Monday,Normal Weekday,regional_train,52650
2024,5,Monday,Normal Weekday,metro_tram,439300
2024,5,Saturday,Weekend,metro_bus,222700
2024,5,Saturday,Weekend,metro_train,365900
2024,5,Saturday,Weekend,regional_bus,17350
2024,5,Saturday,Weekend,regional_train,42050
2024,5,Saturday,Weekend,metro_tram,400800
2024,5,Sunday,Weekend,metro_bus,148000
2024,5,Sunday,Weekend,metro_train,253350
2024,5,Sunday,Weekend,regional_bus,10200
2024,5,Sunday,Weekend,regional_train,32350
2024,5,Sunday,Weekend,metro_tram,278300
2024,5,Thursday,Normal Weekday,metro_bus,390200
2024,5,Thursday,Normal Weekday,metro_train,642700
2024,5,Thursday,Normal Weekday,regional_bus,42450
2024,5,Thursday,Normal Weekday,regional_train,62100
2024,5,Thursday,Normal Weekday,metro_tram,508300
2024,5,Tuesday,Normal Weekday,metro_bus,392100
2024,5,Tuesday,Normal Weekday,metro_train,622600
2024,5,Tuesday,Normal Weekday,regional_bus,41550
2024,5,Tuesday,Normal Weekday,regional_train,60750
2024,5,Tuesday,Normal Weekday,metro_tram,487500
2024,5,Wednesday,Normal Weekday,metro_bus,397950
2024,5,Wednesday,Normal Weekday,metro_train,641150
2024,5,Wednesday,Normal Weekday,regional_bus,42700
2024,5,Wednesday,Normal Weekday,regional_train,62550
2024,5,Wednesday,Normal Weekday,metro_tram,508550
2024,6,Friday,Normal Weekday,metro_bus,354100
2024,6,Friday,Normal Weekday,metro_train,527550
2024,6,Friday,Normal Weekday,regional_bus,37400
2024,6,Friday,Normal Weekday,regional_train,55650
2024,6,Friday,Normal Weekday,metro_tram,442750
2024,6,Monday,Normal Weekday,metro_bus,347300
2024,6,Monday,Normal Weekday,metro_train,500200
2024,6,Monday,Normal Weekday,regional_bus,37350
2024,6,Monday,Normal Weekday,regional_train,51500
2024,6,Monday,Normal Weekday,metro_tram,403150
2024,6,Saturday,Weekend,metro_bus,199950
2024,6,Saturday,Weekend,metro_train,338500
2024,6,Saturday,Weekend,regional_bus,16450
2024,6,Saturday,Weekend,regional_train,38500
2024,6,Saturday,Weekend,metro_tram,349950
2024,6,Sunday,Weekend,metro_bus,139300
2024,6,Sunday,Weekend,metro_train,258350
2024,6,Sunday,Weekend,regional_bus,10300
2024,6,Sunday,Weekend,regional_train,30450
2024,6,Sunday,Weekend,metro_tram,246350
2024,6,Thursday,Normal Weekday,metro_bus,374500
2024,6,Thursday,Normal Weekday,metro_train,573850
2024,6,Thursday,Normal Weekday,regional_bus,39600
2024,6,Thursday,Normal Weekday,regional_train,57650
2024,6,Thursday,Normal Weekday,metro_tram,463500
2024,6,Tuesday,Normal Weekday,metro_bus,360200
2024,6,Tuesday,Normal Weekday,metro_train,564000
2024,6,Tuesday,Normal Weekday,regional_bus,37000
2024,6,Tuesday,Normal Weekday,regional_train,56550
2024,6,Tuesday,Normal Weekday,metro_tram,443050
2024,6,Wednesday,Normal Weekday,metro_bus,369300
2024,6,Wednesday,Normal Weekday,metro_train,582150
2024,6,Wednesday,Normal Weekday,regional_bus,38750
2024,6,Wednesday,Normal Weekday,regional_train,60550
2024,6,Wednesday,Normal Weekday,metro_tram,459900
2024,7,Friday,Normal Weekday,metro_bus,384550
2024,7,Friday,Normal Weekday,metro_train,548450
2024,7,Friday,Normal Weekday,regional_bus,39250
2024,7,Friday,Normal Weekday,regional_train,58700
2024,7,Friday,Normal Weekday,metro_tram,481800
2024,7,Friday,School Holiday Weekday,metro_bus,319700
2024,7,Friday,School Holiday Weekday,metro_train,553500
2024,7,Friday,School Holiday Weekday,regional_bus,33000
2024,7,Friday,School Holiday Weekday,regional_train,62250
2024,7,Friday,School Holiday Weekday,metro_tram,446950
2024,7,Monday,Normal Weekday,metro_bus,374200
2024,7,Monday,Normal Weekday,metro_train,516200
2024,7,Monday,Normal Weekday,regional_bus,37650
2024,7,Monday,Normal Weekday,regional_train,52450
2024,7,Monday,Normal Weekday,metro_tram,432400
2024,7,Monday,School Holiday Weekday,metro_bus,320350
2024,7,Monday,School Holiday Weekday,metro_train,464650
2024,7,Monday,School Holiday Weekday,regional_bus,31600
2024,7,Monday,School Holiday Weekday,regional_train,49800
2024,7,Monday,School Holiday Weekday,metro_tram,394500
2024,7,Saturday,Weekend,metro_bus,190350
2024,7,Saturday,Weekend,metro_train,336100
2024,7,Saturday,Weekend,regional_bus,16750
2024,7,Saturday,Weekend,regional_train,41350
2024,7,Saturday,Weekend,metro_tram,350900
2024,7,Sunday,Weekend,metro_bus,142300
2024,7,Sunday,Weekend,metro_train,255050
2024,7,Sunday,Weekend,regional_bus,10300
2024,7,Sunday,Weekend,regional_train,30100
2024,7,Sunday,Weekend,metro_tram,251600
2024,7,Thursday,Normal Weekday,metro_bus,400350
2024,7,Thursday,Normal Weekday,metro_train,597250
2024,7,Thursday,Normal Weekday,regional_bus,40000
2024,7,Thursday,Normal Weekday,regional_train,61250
2024,7,Thursday,Normal Weekday,metro_tram,502600
2024,7,Thursday,School Holiday Weekday,metro_bus,339400
2024,7,Thursday,School Holiday Weekday,metro_train,550100
2024,7,Thursday,School Holiday Weekday,regional_bus,33200
2024,7,Thursday,School Holiday Weekday,regional_train,62050
2024,7,Thursday,School Holiday Weekday,metro_tram,455200
2024,7,Tuesday,Normal Weekday,metro_bus,417900
2024,7,Tuesday,Normal Weekday,metro_train,607100
2024,7,Tuesday,Normal Weekday,regional_bus,39950
2024,7,Tuesday,Normal Weekday,regional_train,58050
2024,7,Tuesday,Normal Weekday,metro_tram,490650
2024,7,Tuesday,School Holiday Weekday,metro_bus,319000
2024,7,Tuesday,School Holiday Weekday,metro_train,526150
2024,7,Tuesday,School Holiday Weekday,regional_bus,30750
2024,7,Tuesday,School Holiday Weekday,regional_train,57450
2024,7,Tuesday,School Holiday Weekday,metro_tram,421200
2024,7,Wednesday,Normal Weekday,metro_bus,418650
2024,7,Wednesday,Normal Weekday,metro_train,608000
2024,7,Wednesday,Normal Weekday,regional_bus,41550
2024,7,Wednesday,Normal Weekday,regional_train,61900
2024,7,Wednesday,Normal Weekday,metro_tram,503900
2024,7,Wednesday,School Holiday Weekday,metro_bus,350100
2024,7,Wednesday,School Holiday Weekday,metro_train,552850
2024,7,Wednesday,School Holiday Weekday,regional_bus,36000
2024,7,Wednesday,School Holiday Weekday,regional_train,62050
2024,7,Wednesday,School Holiday Weekday,metro_tram,462200
2024,8,Friday,Normal Weekday,metro_bus,393400
2024,8,Friday,Normal Weekday,metro_train,571750
2024,8,Friday,Normal Weekday,regional_bus,38300
2024,8,Friday,Normal Weekday,regional_train,57700
2024,8,Friday,Normal Weekday,metro_tram,484100
2024,8,Monday,Normal Weekday,metro_bus,400700
2024,8,Monday,Normal Weekday,metro_train,557450
2024,8,Monday,Normal Weekday,regional_bus,38300
2024,8,Monday,Normal Weekday,regional_train,54750
2024,8,Monday,Normal Weekday,metro_tram,450200
2024,8,Saturday,Weekend,metro_bus,206050
2024,8,Saturday,Weekend,metro_train,362500
2024,8,Saturday,Weekend,regional_bus,18150
2024,8,Saturday,Weekend,regional_train,41200
2024,8,Saturday,Weekend,metro_tram,373200
2024,8,Sunday,Weekend,metro_bus,147250
2024,8,Sunday,Weekend,metro_train,305700
2024,8,Sunday,Weekend,regional_bus,11200
2024,8,Sunday,Weekend,regional_train,33300
2024,8,Sunday,Weekend,metro_tram,276250
2024,8,Thursday,Normal Weekday,metro_bus,431250
2024,8,Thursday,Normal Weekday,metro_train,638550
2024,8,Thursday,Normal Weekday,regional_bus,41100
2024,8,Thursday,Normal Weekday,regional_train,62300
2024,8,Thursday,Normal Weekday,metro_tram,507150
2024,8,Tuesday,Normal Weekday,metro_bus,423950
2024,8,Tuesday,Normal Weekday,metro_train,645200
2024,8,Tuesday,Normal Weekday,regional_bus,39200
2024,8,Tuesday,Normal Weekday,regional_train,63100
2024,8,Tuesday,Normal Weekday,metro_tram,494950
2024,8,Wednesday,Normal Weekday,metro_bus,424100
2024,8,Wednesday,Normal Weekday,metro_train,638350
2024,8,Wednesday,Normal Weekday,regional_bus,39800
2024,8,Wednesday,Normal Weekday,regional_train,62900
2024,8,Wednesday,Normal Weekday,metro_tram,501750
2024,9,Friday,Normal Weekday,metro_bus,371750
2024,9,Friday,Normal Weekday,metro_train,573200
2024,9,Friday,Normal Weekday,regional_bus,33700
2024,9,Friday,Normal Weekday,regional_train,58600
2024,9,Friday,Normal Weekday,metro_tram,438800
2024,9,Monday,Normal Weekday,metro_bus,362850
2024,9,Monday,Normal Weekday,metro_train,511150
2024,9,Monday,Normal Weekday,regional_bus,31500
2024,9,Monday,Normal Weekday,regional_train,52650
2024,9,Monday,Normal Weekday,metro_tram,394900
2024,9,Monday,School Holiday Weekday,metro_bus,350050
2024,9,Monday,School Holiday Weekday,metro_train,522100
2024,9,Monday,School Holiday Weekday,regional_bus,30500
2024,9,Monday,School Holiday Weekday,regional_train,58550
2024,9,Monday,School Holiday Weekday,metro_tram,440850
2024,9,Saturday,Weekend,metro_bus,190300
2024,9,Saturday,Weekend,metro_train,364600
2024,9,Saturday,Weekend,regional_bus,17750
2024,9,Saturday,Weekend,regional_train,40550
2024,9,Saturday,Weekend,metro_tram,323300
2024,9,Sunday,Weekend,metro_bus,130400
2024,9,Sunday,Weekend,metro_train,211450
2024,9,Sunday,Weekend,regional_bus,10650
2024,9,Sunday,Weekend,regional_train,25950
2024,9,Sunday,Weekend,metro_tram,220750
2024,9,Thursday,Normal Weekday,metro_bus,398150
2024,9,Thursday,Normal Weekday,metro_train,622550
2024,9,Thursday,Normal Weekday,regional_bus,37000
2024,9,Thursday,Normal Weekday,regional_train,63800
2024,9,Thursday,Normal Weekday,metro_tram,453750
2024,9,Thursday,School Holiday Weekday,metro_bus,365050
2024,9,Thursday,School Holiday Weekday,metro_train,606350
2024,9,Thursday,School Holiday Weekday,regional_bus,33300
2024,9,Thursday,School Holiday Weekday,regional_train,68900
2024,9,Thursday,School Holiday Weekday,metro_tram,507000
2024,9,Tuesday,Normal Weekday,metro_bus,413500
2024,9,Tuesday,Normal Weekday,metro_train,632950
2024,9,Tuesday,Normal Weekday,regional_bus,37050
2024,9,Tuesday,Normal Weekday,regional_train,63700
2024,9,Tuesday,Normal Weekday,metro_tram,469750
2024,9,Tuesday,School Holiday Weekday,metro_bus,373000
2024,9,Tuesday,School Holiday Weekday,metro_train,600700
2024,9,Tuesday,School Holiday Weekday,regional_bus,31200
2024,9,Tuesday,School Holiday Weekday,regional_train,68300
2024,9,Tuesday,School Holiday Weekday,metro_tram,503000
2024,9,Wednesday,Normal Weekday,metro_bus,404300
2024,9,Wednesday,Normal Weekday,metro_train,621600
2024,9,Wednesday,Normal Weekday,regional_bus,38300
2024,9,Wednesday,Normal Weekday,regional_train,63400
2024,9,Wednesday,Normal Weekday,metro_tram,451150
2024,9,Wednesday,School Holiday Weekday,metro_bus,311700
2024,9,Wednesday,School Holiday Weekday,metro_train,550200
2024,9,Wednesday,School Holiday Weekday,regional_bus,27750
2024,9,Wednesday,School Holiday Weekday,regional_train,62700
2024,9,Wednesday,School Holiday Weekday,metro_tram,463650
2024,10,Friday,Normal Weekday,metro_bus,370700
2024,10,Friday,Normal Weekday,metro_train,524000
2024,10,Friday,Normal Weekday,regional_bus,35100
2024,10,Friday,Normal Weekday,regional_train,59600
2024,10,Friday,Normal Weekday,metro_tram,499750
2024,10,Friday,School Holiday Weekday,metro_bus,347400
2024,10,Friday,School Holiday Weekday,metro_train,534750
2024,10,Friday,School Holiday Weekday,regional_bus,30200
2024,10,Friday,School Holiday Weekday,regional_train,60500
2024,10,Friday,School Holiday Weekday,metro_tram,470900
2024,10,Monday,Normal Weekday,metro_bus,383400
2024,10,Monday,Normal Weekday,metro_train,526050
2024,10,Monday,Normal Weekday,regional_bus,35300
2024,10,Monday,Normal Weekday,regional_train,56850
2024,10,Monday,Normal Weekday,metro_tram,472350
2024,10,Saturday,Weekend,metro_bus,205500
2024,10,Saturday,Weekend,metro_train,350200
2024,10,Saturday,Weekend,regional_bus,20000
2024,10,Saturday,Weekend,regional_train,42250
2024,10,Saturday,Weekend,metro_tram,401650
2024,10,Sunday,Weekend,metro_bus,142000
2024,10,Sunday,Weekend,metro_train,248650
2024,10,Sunday,Weekend,regional_bus,12400
2024,10,Sunday,Weekend,regional_train,32050
2024,10,Sunday,Weekend,metro_tram,274150
2024,10,Thursday,Normal Weekday,metro_bus,415000
2024,10,Thursday,Normal Weekday,metro_train,630200
2024,10,Thursday,Normal Weekday,regional_bus,38400
2024,10,Thursday,Normal Weekday,regional_train,67000
2024,10,Thursday,Normal Weekday,metro_tram,542150
2024,10,Thursday,School Holiday Weekday,metro_bus,396900
2024,10,Thursday,School Holiday Weekday,metro_train,659050
2024,10,Thursday,School Holiday Weekday,regional_bus,33350
2024,10,Thursday,School Holiday Weekday,regional_train,73700
2024,10,Thursday,School Holiday Weekday,metro_tram,523500
2024,10,Tuesday,Normal Weekday,metro_bus,417100
2024,10,Tuesday,Normal Weekday,metro_train,627500
2024,10,Tuesday,Normal Weekday,regional_bus,37850
2024,10,Tuesday,Normal Weekday,regional_train,66750
2024,10,Tuesday,Normal Weekday,metro_tram,530200
2024,10,Tuesday,School Holiday Weekday,metro_bus,382450
2024,10,Tuesday,School Holiday Weekday,metro_train,631350
2024,10,Tuesday,School Holiday Weekday,regional_bus,30250
2024,10,Tuesday,School Holiday Weekday,regional_train,65850
2024,10,Tuesday,School Holiday Weekday,metro_tram,489550
2024,10,Wednesday,Normal Weekday,metro_bus,419200
2024,10,Wednesday,Normal Weekday,metro_train,640100
2024,10,Wednesday,Normal Weekday,regional_bus,36550
2024,10,Wednesday,Normal Weekday,regional_train,70050
2024,10,Wednesday,Normal Weekday,metro_tram,550400
2024,10,Wednesday,School Holiday Weekday,metro_bus,387650
2024,10,Wednesday,School Holiday Weekday,metro_train,639750
2024,10,Wednesday,School Holiday Weekday,regional_bus,32800
2024,10,Wednesday,School Holiday Weekday,regional_train,69950
2024,10,Wednesday,School Holiday Weekday,metro_tram,508650
2024,11,Friday,Normal Weekday,metro_bus,376300
2024,11,Friday,Normal Weekday,metro_train,535300
2024,11,Friday,Normal Weekday,regional_bus,30800
2024,11,Friday,Normal Weekday,regional_train,60350
2024,11,Friday,Normal Weekday,metro_tram,522850
2024,11,Monday,Normal Weekday,metro_bus,352150
2024,11,Monday,Normal Weekday,metro_train,504150
2024,11,Monday,Normal Weekday,regional_bus,27950
2024,11,Monday,Normal Weekday,regional_train,56850
2024,11,Monday,Normal Weekday,metro_tram,460500
2024,11,Saturday,Weekend,metro_bus,201050
2024,11,Saturday,Weekend,metro_train,337650
2024,11,Saturday,Weekend,regional_bus,17050
2024,11,Saturday,Weekend,regional_train,41950
2024,11,Saturday,Weekend,metro_tram,377900
2024,11,Sunday,Weekend,metro_bus,139550
2024,11,Sunday,Weekend,metro_train,229700
2024,11,Sunday,Weekend,regional_bus,11600
2024,11,Sunday,Weekend,regional_train,28250
2024,11,Sunday,Weekend,metro_tram,259700
2024,11,Thursday,Normal Weekday,metro_bus,402600
2024,11,Thursday,Normal Weekday,metro_train,631250
2024,11,Thursday,Normal Weekday,regional_bus,31500
2024,11,Thursday,Normal Weekday,regional_train,63200
2024,11,Thursday,Normal Weekday,metro_tram,546500
2024,11,Tuesday,Normal Weekday,metro_bus,408050
2024,11,Tuesday,Normal Weekday,metro_train,609450
2024,11,Tuesday,Normal Weekday,regional_bus,36150
2024,11,Tuesday,Normal Weekday,regional_train,64450
2024,11,Tuesday,Normal Weekday,metro_tram,544050
2024,11,Wednesday,Normal Weekday,metro_bus,376800
2024,11,Wednesday,Normal Weekday,metro_train,586750
2024,11,Wednesday,Normal Weekday,regional_bus,30000
2024,11,Wednesday,Normal Weekday,regional_train,65000
2024,11,Wednesday,Normal Weekday,metro_tram,527700
2024,12,Friday,Normal Weekday,metro_bus,365350
2024,12,Friday,Normal Weekday,metro_train,539600
2024,12,Friday,Normal Weekday,regional_bus,34250
2024,12,Friday,Normal Weekday,regional_train,62650
2024,12,Friday,Normal Weekday,metro_tram,543950
2024,12,Friday,School Holiday Weekday,metro_bus,233600
2024,12,Friday,School Holiday Weekday,metro_train,380950
2024,12,Friday,School Holiday Weekday,regional_bus,22800
2024,12,Friday,School Holiday Weekday,regional_train,54450
2024,12,Friday,School Holiday Weekday,metro_tram,353000
2024,12,Monday,Normal Weekday,metro_bus,353700
2024,12,Monday,Normal Weekday,metro_train,462800
2024,12,Monday,Normal Weekday,regional_bus,30600
2024,12,Monday,Normal Weekday,regional_train,52300
2024,12,Monday,Normal Weekday,metro_tram,449800
2024,12,Monday,School Holiday Weekday,metro_bus,249900
2024,12,Monday,School Holiday Weekday,metro_train,354400
2024,12,Monday,School Holiday Weekday,regional_bus,26350
2024,12,Monday,School Holiday Weekday,regional_train,47250
2024,12,Monday,School Holiday Weekday,metro_tram,351350
2024,12,Saturday,Weekend,metro_bus,204850
2024,12,Saturday,Weekend,metro_train,334350
2024,12,Saturday,Weekend,regional_bus,20100
2024,12,Saturday,Weekend,regional_train,41700
2024,12,Saturday,Weekend,metro_tram,402850
2024,12,Sunday,Weekend,metro_bus,153350
2024,12,Sunday,Weekend,metro_train,249750
2024,12,Sunday,Weekend,regional_bus,12550
2024,12,Sunday,Weekend,regional_train,30200
2024,12,Sunday,Weekend,metro_tram,310400
2024,12,Thursday,Normal Weekday,metro_bus,398150
2024,12,Thursday,Normal Weekday,metro_train,587650
2024,12,Thursday,Normal Weekday,regional_bus,35900
2024,12,Thursday,Normal Weekday,regional_train,63750
2024,12,Thursday,Normal Weekday,metro_tram,569350
2024,12,Tuesday,Normal Weekday,metro_bus,395000
2024,12,Tuesday,Normal Weekday,metro_train,573900
2024,12,Tuesday,Normal Weekday,regional_bus,34500
2024,12,Tuesday,Normal Weekday,regional_train,61950
2024,12,Tuesday,Normal Weekday,metro_tram,543500
2024,12,Tuesday,School Holiday Weekday,metro_bus,222200
2024,12,Tuesday,School Holiday Weekday,metro_train,300250
2024,12,Tuesday,School Holiday Weekday,regional_bus,22850
2024,12,Tuesday,School Holiday Weekday,regional_train,43100
2024,12,Tuesday,School Holiday Weekday,metro_tram,282600
2024,12,Wednesday,Normal Weekday,metro_bus,402650
2024,12,Wednesday,Normal Weekday,metro_train,604300
2024,12,Wednesday,Normal Weekday,regional_bus,35500
2024,12,Wednesday,Normal Weekday,regional_train,66600
2024,12,Wednesday,Normal Weekday,metro_tram,566950
2025,1,Friday,Normal Weekday,metro_bus,368400
2025,1,Friday,Normal Weekday,metro_train,503000
2025,1,Friday,Normal Weekday,regional_bus,33650
2025,1,Friday,Normal Weekday,regional_train,45650
2025,1,Friday,Normal Weekday,metro_tram,471700
2025,1,Friday,School Holiday Weekday,metro_bus,294200
2025,1,Friday,School Holiday Weekday,metro_train,427800
2025,1,Friday,School Holiday Weekday,regional_bus,25500
2025,1,Friday,School Holiday Weekday,regional_train,53300
2025,1,Friday,School Holiday Weekday,metro_tram,427000
2025,1,Monday,School Holiday Weekday,metro_bus,289300
2025,1,Monday,School Holiday Weekday,metro_train,443600
2025,1,Monday,School Holiday Weekday,regional_bus,22800
2025,1,Monday,School Holiday Weekday,regional_train,53100
2025,1,Monday,School Holiday Weekday,metro_tram,400600
2025,1,Saturday,Weekend,metro_bus,187200
2025,1,Saturday,Weekend,metro_train,297150
2025,1,Saturday,Weekend,regional_bus,15250
2025,1,Saturday,Weekend,regional_train,37400
2025,1,Saturday,Weekend,metro_tram,404850
2025,1,Sunday,Weekend,metro_bus,128750
2025,1,Sunday,Weekend,metro_train,246550
2025,1,Sunday,Weekend,regional_bus,8800
2025,1,Sunday,Weekend,regional_train,29300
2025,1,Sunday,Weekend,metro_tram,288200
2025,1,Thursday,Normal Weekday,metro_bus,379750
2025,1,Thursday,Normal Weekday,metro_train,575900
2025,1,Thursday,Normal Weekday,regional_bus,32700
2025,1,Thursday,Normal Weekday,regional_train,48700
2025,1,Thursday,Normal Weekday,metro_tram,485000
2025,1,Thursday,School Holiday Weekday,metro_bus,312050
2025,1,Thursday,School Holiday Weekday,metro_train,482300
2025,1,Thursday,School Holiday Weekday,regional_bus,25850
2025,1,Thursday,School Holiday Weekday,regional_train,59000
2025,1,Thursday,School Holiday Weekday,metro_tram,449050
2025,1,Tuesday,School Holiday Weekday,metro_bus,336550
2025,1,Tuesday,School Holiday Weekday,metro_train,527550
2025,1,Tuesday,School Holiday Weekday,regional_bus,26700
2025,1,Tuesday,School Holiday Weekday,regional_train,61000
2025,1,Tuesday,School Holiday Weekday,metro_tram,463600
2025,1,Wednesday,Normal Weekday,metro_bus,359250
2025,1,Wednesday,Normal Weekday,metro_train,539900
2025,1,Wednesday,Normal Weekday,regional_bus,30550
2025,1,Wednesday,Normal Weekday,regional_train,60600
2025,1,Wednesday,Normal Weekday,metro_tram,470650
2025,1,Wednesday,School Holiday Weekday,metro_bus,324000
2025,1,Wednesday,School Holiday Weekday,metro_train,519850
2025,1,Wednesday,School Holiday Weekday,regional_bus,27000
2025,1,Wednesday,School Holiday Weekday,regional_train,62800
2025,1,Wednesday,School Holiday Weekday,metro_tram,469200
2025,2,Friday,Normal Weekday,metro_bus,380750
2025,2,Friday,Normal Weekday,metro_train,554150
2025,2,Friday,Normal Weekday,regional_bus,35750
2025,2,Friday,Normal Weekday,regional_train,61900
2025,2,Friday,Normal Weekday,metro_tram,492550
2025,2,Monday,Normal Weekday,metro_bus,375550
2025,2,Monday,Normal Weekday,metro_train,523050
2025,2,Monday,Normal Weekday,regional_bus,33800
2025,2,Monday,Normal Weekday,regional_train,53400
2025,2,Monday,Normal Weekday,metro_tram,442850
2025,2,Saturday,Weekend,metro_bus,200100
2025,2,Saturday,Weekend,metro_train,309650
2025,2,Saturday,Weekend,regional_bus,16150
2025,2,Saturday,Weekend,regional_train,38150
2025,2,Saturday,Weekend,metro_tram,475350
2025,2,Sunday,Weekend,metro_bus,140500
2025,2,Sunday,Weekend,metro_train,217550
2025,2,Sunday,Weekend,regional_bus,9750
2025,2,Sunday,Weekend,regional_train,26500
2025,2,Sunday,Weekend,metro_tram,342250
2025,2,Thursday,Normal Weekday,metro_bus,400300
2025,2,Thursday,Normal Weekday,metro_train,623000
2025,2,Thursday,Normal Weekday,regional_bus,37050
