Regional Train,2020-03-01,1252698,1771293,-29.3
Regional Train,2020-04-01,245905,1252698,-80.4
Regional Train,2020-05-01,374640,245905,52.4
Regional Train,2020-06-01,580767,374640,55.0
Regional Train,2020-07-01,425103,580767,-26.8
Regional Train,2020-08-01,222256,425103,-47.7
Regional Train,2020-09-01,257723,222256,16.0
Regional Train,2020-10-01,365653,257723,41.9
Regional Train,2020-11-01,593115,365653,62.2
Regional Train,2020-12-01,894120,593115,50.7
Regional Train,2021-01-01,738979,894120,-17.4
Regional Train,2021-02-01,759259,738979,2.7
Regional Train,2021-03-01,1182831,759259,55.8
Regional Train,2021-04-01,1199886,1182831,1.4
Regional Train,2021-05-01,1117254,1199886,-6.9
Regional Train,2021-06-01,624054,1117254,-44.1
Regional Train,2021-07-01,688891,624054,10.4
Regional Train,2021-08-01,444102,688891,-35.5
Regional Train,2021-09-01,257172,444102,-42.1
Regional Train,2021-10-01,376222,257172,46.3
Regional Train,2021-11-01,759913,376222,102.0
Regional Train,2021-12-01,994159,759913,30.8
Regional Train,2022-01-01,675856,994159,-32.0
Regional Train,2022-02-01,865020,675856,28.0
Regional Train,2022-03-01,1298156,865020,50.1
Regional Train,2022-04-01,1220454,1298156,-6.0
Regional Train,2022-05-01,1288118,1220454,5.5
Regional Train,2022-06-01,1239135,1288118,-3.8
Regional Train,2022-07-01,1314106,1239135,6.1
Regional Train,2022-08-01,1349992,1314106,2.7
Regional Train,2022-09-01,1378784,1349992,2.1
Regional Train,2022-10-01,1388467,1378784,0.7
Regional Train,2022-11-01,1366061,1388467,-1.6
Regional Train,2022-12-01,1372918,1366061,0.5
Regional Train,2023-01-01,1295225,1372918,-5.7
Regional Train,2023-02-01,1424645,1295225,10.0
Regional Train,2023-03-01,1869164,1424645,31.2
Regional Train,2023-04-01,1469224,1869164,-21.4
Regional Train,2023-05-01,1743181,1469224,18.6
Regional Train,2023-06-01,1693444,1743181,-2.9
Regional Train,2023-07-01,1846565,1693444,9.0
Regional Train,2023-08-01,1807251,1846565,-2.1
Regional Train,2023-09-01,1775964,1807251,-1.7
Regional Train,2023-10-01,1849701,1775964,4.2
Regional Train,2023-11-01,1808656,1849701,-2.2
Regional Train,2023-12-01,1759529,1808656,-2.7
Regional Train,2024-01-01,1758433,1759529,-0.1
Regional Train,2024-02-01,1781717,1758433,1.3
Regional Train,2024-03-01,2042080,1781717,14.6
Regional Train,2024-04-01,2009412,2042080,-1.6
Regional Train,2024-05-01,2164662,2009412,7.7
Regional Train,2024-06-01,1882061,2164662,-13.1
Regional Train,2024-07-01,2084437,1882061,10.8
Regional Train,2024-08-01,2122092,2084437,1.8
Regional Train,2024-09-01,1970804,2122092,-7.1
Regional Train,2024-10-01,2277335,1970804,15.6
Regional Train,2024-11-01,2001615,2277335,-12.1
Regional Train,2024-12-01,1977501,2001615,-1.2
Regional Train,2025-01-01,1923083,1977501,-2.8
Regional Train,2025-02-01,1927292,1923083,0.2
Regional Train,2025-03-01,2340160,1927292,21.4
Regional Train,2025-04-01,2107410,2340160,-9.9
Regional Train,2025-05-01,2334482,2107410,10.8
Regional Train,2025-06-01,1995473,2334482,-14.5
Regional Train,2025-07-01,2222082,1995473,11.4
Regional Train,2025-08-01,2230571,2222082,0.4
Regional Train,2025-09-01,2136275,2230571,-4.2
Regional Train,2025-10-01,2286247,2136275,7.0
Regional Train,2025-11-01,2060472,2286247,-9.9
Regional Train,2025-12-01,2157499,2060472,4.7
Regional Train,2026-01-01,1604510,2157499,-25.6
