Regional Train,2020-05-01,374640,2007166,-81.3
Regional Train,2020-06-01,580767,1704331,-65.9
Regional Train,2020-07-01,425103,1898701,-77.6
Regional Train,2020-08-01,222256,1981136,-88.8
Regional Train,2020-09-01,257723,1805116,-85.7
Regional Train,2020-10-01,365653,1927784,-81.0
Regional Train,2020-11-01,593115,1728907,-65.7
Regional Train,2020-12-01,894120,1648394,-45.8
Regional Train,2021-01-01,738979,1684792,-56.1
Regional Train,2021-02-01,759259,1771293,-57.1
Regional Train,2021-03-01,1182831,1252698,-5.6
Regional Train,2021-04-01,1199886,245905,387.9
Regional Train,2021-05-01,1117254,374640,198.2
Regional Train,2021-06-01,624054,580767,7.5
Regional Train,2021-07-01,688891,425103,62.1
Regional Train,2021-08-01,444102,222256,99.8
Regional Train,2021-09-01,257172,257723,-0.2
Regional Train,2021-10-01,376222,365653,2.9
Regional Train,2021-11-01,759913,593115,28.1
Regional Train,2021-12-01,994159,894120,11.2
Regional Train,2022-01-01,675856,738979,-8.5
Regional Train,2022-02-01,865020,759259,13.9
Regional Train,2022-03-01,1298156,1182831,9.7
Regional Train,2022-04-01,1220454,1199886,1.7
Regional Train,2022-05-01,1288118,1117254,15.3
Regional Train,2022-06-01,1239135,624054,98.6
Regional Train,2022-07-01,1314106,688891,90.8
Regional Train,2022-08-01,1349992,444102,204.0
Regional Train,2022-09-01,1378784,257172,436.1
Regional Train,2022-10-01,1388467,376222,269.1
Regional Train,2022-11-01,1366061,759913,79.8
Regional Train,2022-12-01,1372918,994159,38.1
Regional Train,2023-01-01,1295225,675856,91.6
Regional Train,2023-02-01,1424645,865020,64.7
Regional Train,2023-03-01,1869164,1298156,44.0
Regional Train,2023-04-01,1469224,1220454,20.4
Regional Train,2023-05-01,1743181,1288118,35.3
Regional Train,2023-06-01,1693444,1239135,36.7
Regional Train,2023-07-01,1846565,1314106,40.5
Regional Train,2023-08-01,1807251,1349992,33.9
Regional Train,2023-09-01,1775964,1378784,28.8
Regional Train,2023-10-01,1849701,1388467,33.2
Regional Train,2023-11-01,1808656,1366061,32.4
Regional Train,2023-12-01,1759529,1372918,28.2
Regional Train,2024-01-01,1758433,1295225,35.8
Regional Train,2024-02-01,1781717,1424645,25.1
Regional Train,2024-03-01,2042080,1869164,9.3
Regional Train,2024-04-01,2009412,1469224,36.8
Regional Train,2024-05-01,2164662,1743181,24.2
Regional Train,2024-06-01,1882061,1693444,11.1
Regional Train,2024-07-01,2084437,1846565,12.9
Regional Train,2024-08-01,2122092,1807251,17.4
Regional Train,2024-09-01,1970804,1775964,11.0
Regional Train,2024-10-01,2277335,1849701,23.1
Regional Train,2024-11-01,2001615,1808656,10.7
Regional Train,2024-12-01,1977501,1759529,12.4
Regional Train,2025-01-01,1923083,1758433,9.4
Regional Train,2025-02-01,1927292,1781717,8.2
Regional Train,2025-03-01,2340160,2042080,14.6
Regional Train,2025-04-01,2107410,2009412,4.9
Regional Train,2025-05-01,2334482,2164662,7.8
Regional Train,2025-06-01,1995473,1882061,6.0
Regional Train,2025-07-01,2222082,2084437,6.6
Regional Train,2025-08-01,2230571,2122092,5.1
Regional Train,2025-09-01,2136275,1970804,8.4
Regional Train,2025-10-01,2286247,2277335,0.4
Regional Train,2025-11-01,2060472,2001615,2.9
Regional Train,2025-12-01,2157499,1977501,9.1
Regional Train,2026-01-01,1604510,1923083,-16.6
